...1,location_name,diver,buddy,orig_lat,orig_lon,sample_collection_date,year,visibility_m,direction,depth_m,method,block,taxon_id,scientific_name,habitat,transect_decimal_latitude,transect_decimal_longitude,event,orig_scientific_name,rank,kingdom,phylum,class,order,family,genus,size_class,size_count
1459,Tobacco Reef,Rick Stuart-Smith,0,16.868278,-88.066167,10/22/2016,2016,27,W,10,1,2,hga,Halichoeres garnoti,Fore Reef,16.86828,-88.0662,Tobacco Reef_2016,Halichoeres garnoti,Species,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Labridae,Halichoeres,2.5,10
1459,Tobacco Reef,Rick Stuart-Smith,0,16.868278,-88.066167,10/22/2016,2016,27,W,10,1,2,hga,Halichoeres garnoti,Fore Reef,16.86828,-88.0662,Tobacco Reef_2016,Halichoeres garnoti,Species,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Labridae,Halichoeres,5,25
1459,Tobacco Reef,Rick Stuart-Smith,0,16.868278,-88.066167,10/22/2016,2016,27,W,10,1,2,hga,Halichoeres garnoti,Fore Reef,16.86828,-88.0662,Tobacco Reef_2016,Halichoeres garnoti,Species,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Labridae,Halichoeres,7.5,10
1459,Tobacco Reef,Rick Stuart-Smith,0,16.868278,-88.066167,10/22/2016,2016,27,W,10,1,2,hga,Halichoeres garnoti,Fore Reef,16.86828,-88.0662,Tobacco Reef_2016,Halichoeres garnoti,Species,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Labridae,Halichoeres,10,10
1460,Tobacco Reef,Rick Stuart-Smith,0,16.868278,-88.066167,10/22/2016,2016,27,W,10,1,2,hma,Halichoeres maculipinna,Fore Reef,16.86828,-88.0662,Tobacco Reef_2016,Halichoeres maculipinna,Species,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Labridae,Halichoeres,7.5,1
1461,Tobacco Reef,Rick Stuart-Smith,0,16.868278,-88.066167,10/22/2016,2016,27,W,10,1,1,hma,Halichoeres maculipinna,Fore Reef,16.86828,-88.0662,Tobacco Reef_2016,Halichoeres maculipinna,Species,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Labridae,Halichoeres,7.5,2
1461,Tobacco Reef,Rick Stuart-Smith,0,16.868278,-88.066167,10/22/2016,2016,27,W,10,1,1,hma,Halichoeres maculipinna,Fore Reef,16.86828,-88.0662,Tobacco Reef_2016,Halichoeres maculipinna,Species,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Labridae,Halichoeres,10,1
1462,Tobacco Reef,Rick Stuart-Smith,0,16.868278,-88.066167,10/22/2016,2016,27,W,10,1,2,hru,Holocentrus rufus,Fore Reef,16.86828,-88.0662,Tobacco Reef_2016,Holocentrus rufus,Species,Animalia,Chordata,Actinopteri,Holocentriformes,Holocentridae,Holocentrus,15,1
1465,Tobacco Reef,Rick Stuart-Smith,0,16.868278,-88.066167,10/22/2016,2016,27,W,10,1,2,mch,Microspathodon chrysurus,Fore Reef,16.86828,-88.0662,Tobacco Reef_2016,Microspathodon chrysurus,Species,Animalia,Chordata,Actinopteri,Ovalentaria incertae sedis,Pomacentridae,Microspathodon,5,1
1467,Tobacco Reef,Rick Stuart-Smith,0,16.868278,-88.066167,10/22/2016,2016,27,W,10,1,1,och,Ocyurus chrysurus,Fore Reef,16.86828,-88.0662,Tobacco Reef_2016,Ocyurus chrysurus,Species,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Lutjanidae,Ocyurus,15,2
1467,Tobacco Reef,Rick Stuart-Smith,0,16.868278,-88.066167,10/22/2016,2016,27,W,10,1,1,och,Ocyurus chrysurus,Fore Reef,16.86828,-88.0662,Tobacco Reef_2016,Ocyurus chrysurus,Species,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Lutjanidae,Ocyurus,20,2
1469,Tobacco Reef,Rick Stuart-Smith,0,16.868278,-88.066167,10/22/2016,2016,27,W,10,1,1,pmac,Pseudupeneus maculatus,Fore Reef,16.86828,-88.0662,Tobacco Reef_2016,Pseudupeneus maculatus,Species,Animalia,Chordata,Actinopteri,Mulliformes,Mullidae,Pseudupeneus,15,1
1470,Tobacco Reef,Rick Stuart-Smith,0,16.868278,-88.066167,10/22/2016,2016,27,W,10,1,2,pmac,Pseudupeneus maculatus,Fore Reef,16.86828,-88.0662,Tobacco Reef_2016,Pseudupeneus maculatus,Species,Animalia,Chordata,Actinopteri,Mulliformes,Mullidae,Pseudupeneus,15,1
1471,Tobacco Reef,Rick Stuart-Smith,0,16.868278,-88.066167,10/22/2016,2016,27,W,10,1,1,sis,Scarus iseri,Fore Reef,16.86828,-88.0662,Tobacco Reef_2016,Scarus iseri,Species,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Scaridae,Scarus,5,25
1471,Tobacco Reef,Rick Stuart-Smith,0,16.868278,-88.066167,10/22/2016,2016,27,W,10,1,1,sis,Scarus iseri,Fore Reef,16.86828,-88.0662,Tobacco Reef_2016,Scarus iseri,Species,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Scaridae,Scarus,7.5,25
1471,Tobacco Reef,Rick Stuart-Smith,0,16.868278,-88.066167,10/22/2016,2016,27,W,10,1,1,sis,Scarus iseri,Fore Reef,16.86828,-88.0662,Tobacco Reef_2016,Scarus iseri,Species,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Scaridae,Scarus,10,10
1471,Tobacco Reef,Rick Stuart-Smith,0,16.868278,-88.066167,10/22/2016,2016,27,W,10,1,1,sis,Scarus iseri,Fore Reef,16.86828,-88.0662,Tobacco Reef_2016,Scarus iseri,Species,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Scaridae,Scarus,12.5,2
1471,Tobacco Reef,Rick Stuart-Smith,0,16.868278,-88.066167,10/22/2016,2016,27,W,10,1,1,sis,Scarus iseri,Fore Reef,16.86828,-88.0662,Tobacco Reef_2016,Scarus iseri,Species,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Scaridae,Scarus,15,1
1471,Tobacco Reef,Rick Stuart-Smith,0,16.868278,-88.066167,10/22/2016,2016,27,W,10,1,1,sis,Scarus iseri,Fore Reef,16.86828,-88.0662,Tobacco Reef_2016,Scarus iseri,Species,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Scaridae,Scarus,20,1
1472,Tobacco Reef,Rick Stuart-Smith,0,16.868278,-88.066167,10/22/2016,2016,27,W,10,1,2,sis,Scarus iseri,Fore Reef,16.86828,-88.0662,Tobacco Reef_2016,Scarus iseri,Species,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Scaridae,Scarus,5,2
1472,Tobacco Reef,Rick Stuart-Smith,0,16.868278,-88.066167,10/22/2016,2016,27,W,10,1,2,sis,Scarus iseri,Fore Reef,16.86828,-88.0662,Tobacco Reef_2016,Scarus iseri,Species,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Scaridae,Scarus,7.5,50
1472,Tobacco Reef,Rick Stuart-Smith,0,16.868278,-88.066167,10/22/2016,2016,27,W,10,1,2,sis,Scarus iseri,Fore Reef,16.86828,-88.0662,Tobacco Reef_2016,Scarus iseri,Species,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Scaridae,Scarus,10,20
1472,Tobacco Reef,Rick Stuart-Smith,0,16.868278,-88.066167,10/22/2016,2016,27,W,10,1,2,sis,Scarus iseri,Fore Reef,16.86828,-88.0662,Tobacco Reef_2016,Scarus iseri,Species,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Scaridae,Scarus,12.5,2
1472,Tobacco Reef,Rick Stuart-Smith,0,16.868278,-88.066167,10/22/2016,2016,27,W,10,1,2,sis,Scarus iseri,Fore Reef,16.86828,-88.0662,Tobacco Reef_2016,Scarus iseri,Species,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Scaridae,Scarus,15,2
1473,Tobacco Reef,Rick Stuart-Smith,0,16.868278,-88.066167,10/22/2016,2016,27,W,10,1,2,sti,Serranus tigrinus,Fore Reef,16.86828,-88.0662,Tobacco Reef_2016,Serranus tigrinus,Species,Animalia,Chordata,Actinopteri,Perciformes,Serranidae,Serranus,5,1
1476,Tobacco Reef,Rick Stuart-Smith,0,16.868278,-88.066167,10/22/2016,2016,27,W,10,1,1,sat,Sparisoma atomarium,Fore Reef,16.86828,-88.0662,Tobacco Reef_2016,Sparisoma atomarium,Species,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Scaridae,Sparisoma,5,2
1477,Tobacco Reef,Rick Stuart-Smith,0,16.868278,-88.066167,10/22/2016,2016,27,W,10,1,1,sau,Sparisoma aurofrenatum,Fore Reef,16.86828,-88.0662,Tobacco Reef_2016,Sparisoma aurofrenatum,Species,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Scaridae,Sparisoma,5,5
1477,Tobacco Reef,Rick Stuart-Smith,0,16.868278,-88.066167,10/22/2016,2016,27,W,10,1,1,sau,Sparisoma aurofrenatum,Fore Reef,16.86828,-88.0662,Tobacco Reef_2016,Sparisoma aurofrenatum,Species,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Scaridae,Sparisoma,7.5,15
1477,Tobacco Reef,Rick Stuart-Smith,0,16.868278,-88.066167,10/22/2016,2016,27,W,10,1,1,sau,Sparisoma aurofrenatum,Fore Reef,16.86828,-88.0662,Tobacco Reef_2016,Sparisoma aurofrenatum,Species,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Scaridae,Sparisoma,10,2
1477,Tobacco Reef,Rick Stuart-Smith,0,16.868278,-88.066167,10/22/2016,2016,27,W,10,1,1,sau,Sparisoma aurofrenatum,Fore Reef,16.86828,-88.0662,Tobacco Reef_2016,Sparisoma aurofrenatum,Species,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Scaridae,Sparisoma,12.5,4
1477,Tobacco Reef,Rick Stuart-Smith,0,16.868278,-88.066167,10/22/2016,2016,27,W,10,1,1,sau,Sparisoma aurofrenatum,Fore Reef,16.86828,-88.0662,Tobacco Reef_2016,Sparisoma aurofrenatum,Species,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Scaridae,Sparisoma,15,1
1477,Tobacco Reef,Rick Stuart-Smith,0,16.868278,-88.066167,10/22/2016,2016,27,W,10,1,1,sau,Sparisoma aurofrenatum,Fore Reef,16.86828,-88.0662,Tobacco Reef_2016,Sparisoma aurofrenatum,Species,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Scaridae,Sparisoma,20,1
1478,Tobacco Reef,Rick Stuart-Smith,0,16.868278,-88.066167,10/22/2016,2016,27,W,10,1,2,sau,Sparisoma aurofrenatum,Fore Reef,16.86828,-88.0662,Tobacco Reef_2016,Sparisoma aurofrenatum,Species,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Scaridae,Sparisoma,5,10
1478,Tobacco Reef,Rick Stuart-Smith,0,16.868278,-88.066167,10/22/2016,2016,27,W,10,1,2,sau,Sparisoma aurofrenatum,Fore Reef,16.86828,-88.0662,Tobacco Reef_2016,Sparisoma aurofrenatum,Species,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Scaridae,Sparisoma,7.5,5
1478,Tobacco Reef,Rick Stuart-Smith,0,16.868278,-88.066167,10/22/2016,2016,27,W,10,1,2,sau,Sparisoma aurofrenatum,Fore Reef,16.86828,-88.0662,Tobacco Reef_2016,Sparisoma aurofrenatum,Species,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Scaridae,Sparisoma,10,5
1478,Tobacco Reef,Rick Stuart-Smith,0,16.868278,-88.066167,10/22/2016,2016,27,W,10,1,2,sau,Sparisoma aurofrenatum,Fore Reef,16.86828,-88.0662,Tobacco Reef_2016,Sparisoma aurofrenatum,Species,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Scaridae,Sparisoma,12.5,2
1478,Tobacco Reef,Rick Stuart-Smith,0,16.868278,-88.066167,10/22/2016,2016,27,W,10,1,2,sau,Sparisoma aurofrenatum,Fore Reef,16.86828,-88.0662,Tobacco Reef_2016,Sparisoma aurofrenatum,Species,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Scaridae,Sparisoma,15,2
1478,Tobacco Reef,Rick Stuart-Smith,0,16.868278,-88.066167,10/22/2016,2016,27,W,10,1,2,sau,Sparisoma aurofrenatum,Fore Reef,16.86828,-88.0662,Tobacco Reef_2016,Sparisoma aurofrenatum,Species,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Scaridae,Sparisoma,20,1
1479,Tobacco Reef,Rick Stuart-Smith,0,16.868278,-88.066167,10/22/2016,2016,27,W,10,1,1,sch,Sparisoma chrysopterum,Fore Reef,16.86828,-88.0662,Tobacco Reef_2016,Sparisoma chrysopterum,Species,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Scaridae,Sparisoma,20,1
1480,Tobacco Reef,Rick Stuart-Smith,0,16.868278,-88.066167,10/22/2016,2016,27,W,10,1,2,sch,Sparisoma chrysopterum,Fore Reef,16.86828,-88.0662,Tobacco Reef_2016,Sparisoma chrysopterum,Species,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Scaridae,Sparisoma,20,1
1480,Tobacco Reef,Rick Stuart-Smith,0,16.868278,-88.066167,10/22/2016,2016,27,W,10,1,2,sch,Sparisoma chrysopterum,Fore Reef,16.86828,-88.0662,Tobacco Reef_2016,Sparisoma chrysopterum,Species,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Scaridae,Sparisoma,25,1
1481,Tobacco Reef,Rick Stuart-Smith,0,16.868278,-88.066167,10/22/2016,2016,27,W,10,1,1,svi,Sparisoma viride,Fore Reef,16.86828,-88.0662,Tobacco Reef_2016,Sparisoma viride,Species,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Scaridae,Sparisoma,7.5,1
1482,Tobacco Reef,Rick Stuart-Smith,0,16.868278,-88.066167,10/22/2016,2016,27,W,10,1,2,svi,Sparisoma viride,Fore Reef,16.86828,-88.0662,Tobacco Reef_2016,Sparisoma viride,Species,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Scaridae,Sparisoma,25,1
1483,Tobacco Reef,Rick Stuart-Smith,0,16.868278,-88.066167,10/22/2016,2016,27,W,10,1,2,sba,Sphyraena barracuda,Fore Reef,16.86828,-88.0662,Tobacco Reef_2016,Sphyraena barracuda,Species,Animalia,Chordata,Actinopteri,Carangaria incertae sedis,Sphyraenidae,Sphyraena,75,1
1484,Tobacco Reef,Rick Stuart-Smith,0,16.868278,-88.066167,10/22/2016,2016,27,W,10,1,1,sdi,Stegastes diencaeus,Fore Reef,16.86828,-88.0662,Tobacco Reef_2016,Stegastes diencaeus,Species,Animalia,Chordata,Actinopteri,Ovalentaria incertae sedis,Pomacentridae,Stegastes,5,2
1484,Tobacco Reef,Rick Stuart-Smith,0,16.868278,-88.066167,10/22/2016,2016,27,W,10,1,1,sdi,Stegastes diencaeus,Fore Reef,16.86828,-88.0662,Tobacco Reef_2016,Stegastes diencaeus,Species,Animalia,Chordata,Actinopteri,Ovalentaria incertae sedis,Pomacentridae,Stegastes,7.5,6
1485,Tobacco Reef,Rick Stuart-Smith,0,16.868278,-88.066167,10/22/2016,2016,27,W,10,1,2,sdi,Stegastes diencaeus,Fore Reef,16.86828,-88.0662,Tobacco Reef_2016,Stegastes diencaeus,Species,Animalia,Chordata,Actinopteri,Ovalentaria incertae sedis,Pomacentridae,Stegastes,2.5,2
1485,Tobacco Reef,Rick Stuart-Smith,0,16.868278,-88.066167,10/22/2016,2016,27,W,10,1,2,sdi,Stegastes diencaeus,Fore Reef,16.86828,-88.0662,Tobacco Reef_2016,Stegastes diencaeus,Species,Animalia,Chordata,Actinopteri,Ovalentaria incertae sedis,Pomacentridae,Stegastes,5,3
1485,Tobacco Reef,Rick Stuart-Smith,0,16.868278,-88.066167,10/22/2016,2016,27,W,10,1,2,sdi,Stegastes diencaeus,Fore Reef,16.86828,-88.0662,Tobacco Reef_2016,Stegastes diencaeus,Species,Animalia,Chordata,Actinopteri,Ovalentaria incertae sedis,Pomacentridae,Stegastes,7.5,3
1486,Tobacco Reef,Rick Stuart-Smith,0,16.868278,-88.066167,10/22/2016,2016,27,W,10,1,1,spa,Stegastes partitus,Fore Reef,16.86828,-88.0662,Tobacco Reef_2016,Stegastes partitus,Species,Animalia,Chordata,Actinopteri,Ovalentaria incertae sedis,Pomacentridae,Stegastes,5,50
1486,Tobacco Reef,Rick Stuart-Smith,0,16.868278,-88.066167,10/22/2016,2016,27,W,10,1,1,spa,Stegastes partitus,Fore Reef,16.86828,-88.0662,Tobacco Reef_2016,Stegastes partitus,Species,Animalia,Chordata,Actinopteri,Ovalentaria incertae sedis,Pomacentridae,Stegastes,7.5,10
1487,Tobacco Reef,Rick Stuart-Smith,0,16.868278,-88.066167,10/22/2016,2016,27,W,10,1,2,spa,Stegastes partitus,Fore Reef,16.86828,-88.0662,Tobacco Reef_2016,Stegastes partitus,Species,Animalia,Chordata,Actinopteri,Ovalentaria incertae sedis,Pomacentridae,Stegastes,2.5,50
1487,Tobacco Reef,Rick Stuart-Smith,0,16.868278,-88.066167,10/22/2016,2016,27,W,10,1,2,spa,Stegastes partitus,Fore Reef,16.86828,-88.0662,Tobacco Reef_2016,Stegastes partitus,Species,Animalia,Chordata,Actinopteri,Ovalentaria incertae sedis,Pomacentridae,Stegastes,5,100
1487,Tobacco Reef,Rick Stuart-Smith,0,16.868278,-88.066167,10/22/2016,2016,27,W,10,1,2,spa,Stegastes partitus,Fore Reef,16.86828,-88.0662,Tobacco Reef_2016,Stegastes partitus,Species,Animalia,Chordata,Actinopteri,Ovalentaria incertae sedis,Pomacentridae,Stegastes,7.5,10
1488,Tobacco Reef,Rick Stuart-Smith,0,16.868278,-88.066167,10/22/2016,2016,27,W,10,1,1,spl,Stegastes planifrons,Fore Reef,16.86828,-88.0662,Tobacco Reef_2016,Stegastes planifrons,Species,Animalia,Chordata,Actinopteri,Ovalentaria incertae sedis,Pomacentridae,Stegastes,5,3
1489,Tobacco Reef,Rick Stuart-Smith,0,16.868278,-88.066167,10/22/2016,2016,27,W,10,1,2,spl,Stegastes planifrons,Fore Reef,16.86828,-88.0662,Tobacco Reef_2016,Stegastes planifrons,Species,Animalia,Chordata,Actinopteri,Ovalentaria incertae sedis,Pomacentridae,Stegastes,5,4
1490,Tobacco Reef,Rick Stuart-Smith,0,16.868278,-88.066167,10/22/2016,2016,27,W,10,1,2,sva,Stegastes variabilis,Fore Reef,16.86828,-88.0662,Tobacco Reef_2016,Stegastes variabilis,Species,Animalia,Chordata,Actinopteri,Ovalentaria incertae sedis,Pomacentridae,Stegastes,5,1
1491,Tobacco Reef,Rick Stuart-Smith,0,16.868278,-88.066167,10/22/2016,2016,27,W,10,1,1,tbi,Thalassoma bifasciatum,Fore Reef,16.86828,-88.0662,Tobacco Reef_2016,Thalassoma bifasciatum,Species,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Labridae,Thalassoma,5,50
1491,Tobacco Reef,Rick Stuart-Smith,0,16.868278,-88.066167,10/22/2016,2016,27,W,10,1,1,tbi,Thalassoma bifasciatum,Fore Reef,16.86828,-88.0662,Tobacco Reef_2016,Thalassoma bifasciatum,Species,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Labridae,Thalassoma,7.5,20
1491,Tobacco Reef,Rick Stuart-Smith,0,16.868278,-88.066167,10/22/2016,2016,27,W,10,1,1,tbi,Thalassoma bifasciatum,Fore Reef,16.86828,-88.0662,Tobacco Reef_2016,Thalassoma bifasciatum,Species,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Labridae,Thalassoma,10,5
1491,Tobacco Reef,Rick Stuart-Smith,0,16.868278,-88.066167,10/22/2016,2016,27,W,10,1,1,tbi,Thalassoma bifasciatum,Fore Reef,16.86828,-88.0662,Tobacco Reef_2016,Thalassoma bifasciatum,Species,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Labridae,Thalassoma,12.5,1
1492,Tobacco Reef,Rick Stuart-Smith,0,16.868278,-88.066167,10/22/2016,2016,27,W,10,1,2,tbi,Thalassoma bifasciatum,Fore Reef,16.86828,-88.0662,Tobacco Reef_2016,Thalassoma bifasciatum,Species,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Labridae,Thalassoma,2.5,20
1492,Tobacco Reef,Rick Stuart-Smith,0,16.868278,-88.066167,10/22/2016,2016,27,W,10,1,2,tbi,Thalassoma bifasciatum,Fore Reef,16.86828,-88.0662,Tobacco Reef_2016,Thalassoma bifasciatum,Species,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Labridae,Thalassoma,5,40
1492,Tobacco Reef,Rick Stuart-Smith,0,16.868278,-88.066167,10/22/2016,2016,27,W,10,1,2,tbi,Thalassoma bifasciatum,Fore Reef,16.86828,-88.0662,Tobacco Reef_2016,Thalassoma bifasciatum,Species,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Labridae,Thalassoma,7.5,20
1495,Tobacco Sand,Ross Whippo,Janina Seemann,16.883806,-88.073361,10/22/2016,2016,19,N,5.5,1,2,cro,Canthigaster rostrata,Sand,16.88381,-88.0734,Tobacco Sand_2016,Canthigaster rostrata,Species,Animalia,Chordata,Actinopteri,Tetraodontiformes,Tetraodontidae,Canthigaster,5,1
1499,Tobacco Sand,Janina Seemann,Ross Whippo,16.883806,-88.073361,10/22/2016,2016,19,N,5.5,1,1,dbi,Diplectrum bivittatum,Sand,16.88381,-88.0734,Tobacco Sand_2016,Diplectrum bivittatum,Species,Animalia,Chordata,Actinopteri,Perciformes,Serranidae,Diplectrum,2.5,5
1500,Tobacco Sand,Rick Stuart-Smith,0,16.883807,-88.073355,10/22/2016,2016,20,N,5.5,1,1,0,Diplectrum bivittatum,Sand,16.88381,-88.0734,Tobacco Sand_2016,Diplectrum bivittatum,Species,Animalia,Chordata,Actinopteri,Perciformes,Serranidae,Diplectrum,5,1
1501,Tobacco Sand,Janina Seemann,Ross Whippo,16.883806,-88.073361,10/22/2016,2016,19,N,5.5,1,1,Hbi,Halichoeres bivittatus,Sand,16.88381,-88.0734,Tobacco Sand_2016,Halichoeres bivittatus,Species,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Labridae,Halichoeres,5,12
1502,Tobacco Sand,Rick Stuart-Smith,0,16.883807,-88.073355,10/22/2016,2016,20,N,5.5,1,1,hbi,Halichoeres bivittatus,Sand,16.88381,-88.0734,Tobacco Sand_2016,Halichoeres bivittatus,Species,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Labridae,Halichoeres,5,16
1502,Tobacco Sand,Rick Stuart-Smith,0,16.883807,-88.073355,10/22/2016,2016,20,N,5.5,1,1,hbi,Halichoeres bivittatus,Sand,16.88381,-88.0734,Tobacco Sand_2016,Halichoeres bivittatus,Species,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Labridae,Halichoeres,7.5,2
1503,Tobacco Sand,Janina Seemann,Ross Whippo,16.883806,-88.073361,10/22/2016,2016,19,N,5.5,1,1,hbi,Halichoeres bivittatus,Sand,16.88381,-88.0734,Tobacco Sand_2016,Halichoeres bivittatus,Species,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Labridae,Halichoeres,2.5,5
1503,Tobacco Sand,Janina Seemann,Ross Whippo,16.883806,-88.073361,10/22/2016,2016,19,N,5.5,1,1,hbi,Halichoeres bivittatus,Sand,16.88381,-88.0734,Tobacco Sand_2016,Halichoeres bivittatus,Species,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Labridae,Halichoeres,5,5
1503,Tobacco Sand,Janina Seemann,Ross Whippo,16.883806,-88.073361,10/22/2016,2016,19,N,5.5,1,1,hbi,Halichoeres bivittatus,Sand,16.88381,-88.0734,Tobacco Sand_2016,Halichoeres bivittatus,Species,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Labridae,Halichoeres,7.5,2
1503,Tobacco Sand,Janina Seemann,Ross Whippo,16.883806,-88.073361,10/22/2016,2016,19,N,5.5,1,1,hbi,Halichoeres bivittatus,Sand,16.88381,-88.0734,Tobacco Sand_2016,Halichoeres bivittatus,Species,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Labridae,Halichoeres,10,1
1504,Tobacco Sand,Ross Whippo,Janina Seemann,16.883806,-88.073361,10/22/2016,2016,19,N,5.5,1,2,hbi,Halichoeres bivittatus,Sand,16.88381,-88.0734,Tobacco Sand_2016,Halichoeres bivittatus,Species,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Labridae,Halichoeres,7.5,12
1504,Tobacco Sand,Ross Whippo,Janina Seemann,16.883806,-88.073361,10/22/2016,2016,19,N,5.5,1,2,hbi,Halichoeres bivittatus,Sand,16.88381,-88.0734,Tobacco Sand_2016,Halichoeres bivittatus,Species,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Labridae,Halichoeres,10,19
1505,Tobacco Sand,Ross Whippo,Janina Seemann,16.883806,-88.073361,10/22/2016,2016,19,N,5.5,1,2,hga,Halichoeres garnoti,Sand,16.88381,-88.0734,Tobacco Sand_2016,Halichoeres garnoti,Species,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Labridae,Halichoeres,7.5,5
1505,Tobacco Sand,Ross Whippo,Janina Seemann,16.883806,-88.073361,10/22/2016,2016,19,N,5.5,1,2,hga,Halichoeres garnoti,Sand,16.88381,-88.0734,Tobacco Sand_2016,Halichoeres garnoti,Species,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Labridae,Halichoeres,10,2
1507,Tobacco Sand,Janina Seemann,Ross Whippo,16.883806,-88.073361,10/22/2016,2016,19,N,5.5,1,1,mpl,Malacanthus plumieri,Sand,16.88381,-88.0734,Tobacco Sand_2016,Malacanthus plumieri,Species,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Malacanthidae,Malacanthus,7.5,1
1508,Tobacco Sand,Rick Stuart-Smith,0,16.883807,-88.073355,10/22/2016,2016,20,N,5.5,1,1,mpl,Malacanthus plumieri,Sand,16.88381,-88.0734,Tobacco Sand_2016,Malacanthus plumieri,Species,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Malacanthidae,Malacanthus,5,1
1510,Tobacco Sand,Rick Stuart-Smith,0,16.883807,-88.073355,10/22/2016,2016,20,N,5.5,1,2,ona,Ogcocephalus nasutus,Sand,16.88381,-88.0734,Tobacco Sand_2016,Ogcocephalus nasutus,Species,Animalia,Chordata,Actinopteri,Lophiiformes,Ogcocephalidae,Ogcocephalus,15,1
1512,Tobacco Sand,Janina Seemann,Ross Whippo,16.883806,-88.073361,10/22/2016,2016,19,N,5.5,1,1,pca,Ptereleotris calliura,Sand,16.88381,-88.0734,Tobacco Sand_2016,Ptereleotris calliura,Species,Animalia,Chordata,Actinopteri,Perciformes,Microdesmidae,Ptereleotris,2.5,10
1514,Tobacco Sand,Rick Stuart-Smith,0,16.883807,-88.073355,10/22/2016,2016,20,N,5.5,1,1,phe,Ptereleotris helenae,Sand,16.88381,-88.0734,Tobacco Sand_2016,Ptereleotris helenae,Species,Animalia,Chordata,Actinopteri,Perciformes,Microdesmidae,Ptereleotris,2.5,1
1514,Tobacco Sand,Rick Stuart-Smith,0,16.883807,-88.073355,10/22/2016,2016,20,N,5.5,1,1,phe,Ptereleotris helenae,Sand,16.88381,-88.0734,Tobacco Sand_2016,Ptereleotris helenae,Species,Animalia,Chordata,Actinopteri,Perciformes,Microdesmidae,Ptereleotris,5,2
1515,Tobacco Sand,Rick Stuart-Smith,0,16.883807,-88.073355,10/22/2016,2016,20,N,5.5,1,2,phe,Ptereleotris helenae,Sand,16.88381,-88.0734,Tobacco Sand_2016,Ptereleotris helenae,Species,Animalia,Chordata,Actinopteri,Perciformes,Microdesmidae,Ptereleotris,2.5,10
